text,label
Greed and selfishness will always be with us and it is the nature of cooperation that when the majority benefit there will always be more to gain in the short term by acting selfishly,eng
"Hopefully, most people will realise that their long term best option is to work together with others.",eng
"Many people dream of the day when humans can travel to another star and explore other worlds, some people wonder what's out there some belive that aliens or other life may live on another plant.",eng
"But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors"".",eng
"Maybe one day, your great grandchildren will be standing atop an alien world wondering about their ancient ancestors?",eng
Animals are made of many cells. They eat things and digest them inside. Most animals can move.,eng
"Only animals have brains (though not even all animals do; jellyfish, for example, do not have brains).",eng
"Animals are found all over the earth. They dig in the ground, swim in the oceans, and fly in the sky.",eng
A cell is the smallest structural and functional unit of a living (things) organism.,eng
Cell comes from the Latin word cella which means small room.,eng
"If you look at living things under a microscope, you will see that they are made of small squares or balls.",eng
"Robert Hooke, a biologist from England, saw small squares in cork with a microscope.",eng
They looked like rooms. He was the first person to observe dead cells,eng
Elements and compounds can move from one state to another and not change.,eng
Nitrogen as a gas still has the same properties as liquid nitrogen. The liquid state is denser but the molecules are still the same.,eng
Water is another example. The compound water is made up of two hydrogen atoms and one oxygen atom.,eng
"It has the same molecular structure whether it is a gas, liquid, or solid.",eng
"Although its physical state may change, its chemical state remains the same.",eng
"Time is something that is all around us, and affects everything we do, yet is difficult to understand.",eng
"Time has been studied by religious, philosophical, and scientific scholars for thousands of years.",eng
We experience time as a series of events passing from the future through the present to the past.,eng
Time is also how we compare the duration (length) of events.,eng
You can mark the passing of time yourself by observing the repetition of a cyclical event. A cyclical event is something that happens again and again regularly.,eng
Computers today are used to manipulate pictures and videos.,eng
"Sophisticated animations can be constructed on computers, and this kind of animation is increasingly being used in television and films.",eng
Music is often recorded using sophisticated computers to process and mix sounds together.,eng
"For a long time during the nineteenth and twentieth centuries, it was believed the first inhabitants of New Zealand were the Maori people, who hunted giant birds called moas.",eng
"The theory then established the idea that the Maori people migrated from Polynesia in a Great Fleet and took New Zealand from the Moriori, establishing an agricultural society.",eng
"However, new evidence suggests that the Moriori were a group of mainland Maori who migrated from New Zealand to the Chatham Islands, developing their own distinctive, peaceful culture.",eng
There was also another tribe on the Chatham islands these were Maori who migrated away from New Zealand.,eng
"They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out",eng
Individuals who had been involved for several decades helped us appreciate our strengths and passions while candidly assessing difficulties and even failures.,eng
"While listening to individuals share their individual, family, and organizational stories, we gained valuable insight into the past and some of the personalities who influenced for good or ill the culture of the organization.",eng
"While understanding one’s history does not assume understanding of culture, it does at least help people gain a sense of where they fall within the history of the organization.",eng
"While assessing the successes and becoming aware of failures, individuals and the whole of the participating persons discover more deeply the values, mission, and driving forces of the organization.",eng
"In this instance, recalling previous instances of entrepreneurial behavior and resulting successes helped people to be open to new changes and new direction for the local church.",eng
"Such success stories lessened the fears of change, while creating positive inclinations toward change in the future.",eng
Convergent thinking patterns are problem solving techniques that unite different ideas or fields to find a solution.,eng
"The focus of this mindset is speed, logic and accuracy, also identification of facts, reapplying existing techniques, gathering information.",eng
"The most important factor of this mindset is: there is only one correct answer. You only think of two answers, namely right or wrong.",eng
This type of thinking is associated with certain science or standard procedures.,eng
"People with this type of thinking have logical thinking, are able to memorize patterns, solve problems and work on scientific tests.",eng
Humans are by far the most talented species in reading the minds of others.,eng
"That means we are able to successfully predict what other humans perceive, intend, believe, know or desire.",eng
"Among these abilities, understanding the intention of others is crucial. It allows us to resolve possible ambiguities of physical actions.",eng
"For example, if you were to see someone breaking a car window, you would probably assume he was trying to steal a stranger’s car.",eng
He would need to be judged differently if he had lost his car keys and it was his own car that he was trying to break into.,eng
"MRI is based on a physics phenomenon called nuclear magnetic resonance (NMR), which was discovered in the 1930s by Felix Bloch (working at Stanford University) and Edward Purcell (from Harvard University).",eng
"In this resonance, magnetic field and radio waves cause atoms to give off tiny radio signals.",eng
"In the year 1970, Raymond Damadian, a medical doctor and research scientist, discovered the basis for using magnetic resonance imaging as a tool for medical diagnosis.",eng
"Four years later a patent was granted, which was the world's first patent issued in the field of MRI.",eng
"In 1977, Dr. Damadian completed the construction of the first “whole-body” MRI scanner, which he called the ”Indomitable”.",eng
Asynchronous communication encourages time for reflection and reaction to others.,eng
It allows students the ability to work at their own pace and control the pace of instructional information.,eng
"In addition, there are fewer time restrictions with the possibility of flexible working hours. (Bremer, 1998)",eng
The use of the Internet and the World Wide Web allows learners to have access to information at all times.,eng
"Students can also submit questions to instructors at any time of day and expect reasonably quick responses, rather than waiting until the next face-to-face meeting.",eng
The postmodern approach to learning offers the freedom from absolutes. There is no one good way to learn.,eng
"In fact, there is not one good thing to learn.Learning takes place in the experience between the learner and the knowledge presented.",eng
"Our current experience with all the do-it-yourself and information presenting, learning-based television shows illustrates this point.",eng
So many of us find ourselves watching a television show that informs us of a process or experience in which we will never participate or apply that knowledge.,eng
"We will never overhaul a car, build a fountain in our backyard, travel to Peru to examine ancient ruins, or remodel our neighbour's house.",eng
"Thanks to undersea fiber optic cable links to Europe and broadband satellite, Greenland is well connected with 93% of the population having internet access.",eng
"Your hotel or hosts (if staying in a guesthouse or private home) will likely have wifi or an internet connected PC, and all settlements have an internet cafe or some location with public wifi.",eng
"As mentioned above, though the word ""Eskimo"" remains acceptable in the United States, it is considered pejorative by many non-U.S. Arctic peoples, especially in Canada.",eng
"While you may hear the word used by Greenlandic Natives, its use should be avoided by foreigners.",eng
"The native inhabitants of Greenland call themselves Inuit in Canada and Kalaalleq (plural Kalaallit), a Greenlander, in Greenland.",eng
"Crime, and ill-will toward foreigners in general, is virtually unknown in Greenland. Even in the towns, there are no ""rough areas.""",eng
Cold weather is perhaps the only real danger the unprepared will face.,eng
"If you visit Greenland during cold seasons (considering that the further north you go, the colder it will be), it is essential to bring warm enough clothing.",eng
The very long days in the summer can lead to problems getting sufficient sleep and associated health issues.,eng
"During the summer, also watch out for the Nordic mosquitoes. Although they do not transmit any diseases, they can be irritating.",eng
"While San Francisco's economy is linked to it being a world-class tourist attraction, its economy is diversified.",eng
"The largest employment sectors are professional services, government, finance, trade, and tourism.",eng
"Its frequent portrayal in music, films, literature and popular culture has helped make the city and its landmarks known throughout the world.",eng
"San Francisco has developed a large tourist infrastructure with numerous hotels, restaurants, and top-notch convention facilities.",eng
"San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.",eng
Traveling to Walt Disney World represents a major pilgrimage for many American families.,eng
"The ""typical"" visit involves flying into Orlando International Airport, busing to an on-site Disney hotel, spending about a week without leaving Disney property, and returning home.",eng
"There are infinite variations possible, but this remains what most people mean when they talk of ""going to Disney World"".",eng
Many tickets sold online through auction websites such as eBay or Craigslist are partially used multi-day park-hopper tickets.,eng
"While this is a very common activity, it is prohibited by Disney: the tickets are non-transferable.",eng
Any camping below the rim in Grand Canyon requires a backcountry permit.,eng
"Permits are limited to protect the canyon, and become available on the 1st day of the month, four months prior to the start month.",eng
"Thus, a backcountry permit for any start date in May becomes available on 1 Jan.",eng
"Space for the most popular areas, such as the Bright Angel Campground adjacent to Phantom Ranch, generally fill up by the requests received on first date they are opened to reservations.",eng
"There are a limited number permits reserved for walk-in requests available on a first come, first served basis.",eng
Entering Southern Africa by car is an amazing way to see all the region's beauty as well as to get to places off the normal tourist routes.,eng
This can be done in a normal car with careful planning but a 4x4 is highly advised and many locations are only accessible with a high wheel base 4x4.,eng
Keep in mind while planning that although Southern Africa is stable not all neighboring countries are.,eng
Visa requirements and costs vary from nation to nation and are affected by the country you come from.,eng
Each country also has unique laws requiring what emergency items need to be in the car.,eng
"Victoria Falls is a town in the western portion of Zimbabwe, across the border from Livingstone, Zambia, and near Botswana.",eng
"The town lies immediately next to the falls, and they are the major attraction, but this popular tourist destination offers both adventure seekers and sightseers plenty of opportunities for a longer stay.",eng
"In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.",eng
You are guaranteed to get wet if you cross the bridge or walk along the trails winding near the Falls.,eng
"On the other hand, it is precisely because the volume of water is so high that your viewing of the actual Falls will be obscured—by all the water!",eng
"Tomb of Tutankhamun (KV62). KV62 may be the most famous of the tombs in the Valley, the scene of Howard Carter's 1922 discovery of the almost intact royal burial of the young king.",eng
"Compared to most of the other royal tombs, however, the tomb of Tutankhamun is barely worth visiting, being much smaller and with limited decoration.",eng
Anyone interested in seeing evidence of the damage to the mummy done during attempts to remove it from the coffin will be disappointed as only the head and shoulders are visible.,eng
"The fabulous riches of the tomb are no longer in it, but have been removed to the Egyptian Museum in Cairo.",eng
Visitors with limited time would be best to spend their time elsewhere.,eng
"Phnom Krom, 12 km southwest of Siem Reap. This hilltop temple was built at the end of the 9th century, during the reign of King Yasovarman.",eng
The gloomy atmosphere of the temple and the view over the Tonle Sap lake make the climb to the hill worthwhile.,eng
A visit to the site can be conveniently combined with a boat trip to the lake.,eng
The Angkor Pass is needed to enter the temple so do not forget to bring your passport along when heading to Tonle Sap.,eng
"Jerusalem is the capital and largest city of Israel, though most other countries and the United Nations do not recognize it as Israel's capital.",eng
The ancient city in the Judean Hills has a fascinating history spanning thousands of years.,eng
"The city is holy to the three monotheistic religions - Judaism, Christianity and Islam, and serves as a spiritual, religious, and cultural center.",eng
"Due to the religious significance of the city, and in particular the many sites of the Old City area, Jerusalem is one of the main tourist destinations in Israel.",eng
"Jerusalem has many historic, archeological and cultural sites, along with vibrant and crowded shopping centers, cafés, and restaurants.",eng
Ecuador requires that Cuban citizens receive an invitation letter prior to entering Ecuador through international airports or frontier admission points.,eng
"This letter must be legalized by the Ecuadorian Ministry of Foreign Affairs, and comply with certain requirements.",eng
These requirements are designed to provide an organized migratory flow between both countries.,eng
Cuban citizens who are US green card holders should visit an Ecuadorian Consulate to obtain an exemption to this requirement.,eng
Your passport must be valid for at least 6 months beyond your travel dates. A round/onward trip ticket is needed to prove the length of your stay.,eng
"Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.",eng
"However, this shouldn't really be off your concern, because often tourists are shuffled around to fill the cars.",eng
It seems actually to be more a way of tricking people into believing they have to pay more.,eng
"Towering above the north end of Machu Picchu is this steep mountain, often the backdrop to many photos of the ruins.",eng
"It looks a bit daunting from below, and it is a steep and difficult ascent, but most reasonably fit persons should be able to make it in about 45 minutes.",eng
"Stone steps are laid along most of the path, and in the steeper sections steel cables provide a supporting handrail.",eng
"That said, expect to be out of breath, and take care in the steeper portions, especially when wet, as it can become dangerous quickly.",eng
"There's a tiny cave near the top that must be passed through, it is quite low and a rather tight squeeze.",eng
"Seeing the sites and wildlife of the Galapagos is best done by boat, just as Charles Darwin did it in 1835.",eng
Over 60 cruise ships ply the Galapagos waters - ranging in size from 8 to 100 passengers.,eng
Most people book their place well in advance (as the boats are usually full during the high season).,eng
Be sure the agent through whom you book is a Galapagos specialist with a good knowledge of a wide variety of ships.,eng
This will ensure that your particular interests and/or constraints are matched with the ship most suitable to them.,eng
"Before the Spanish arrived in the 16th century, northern Chile was under Inca rule while the indigenous Araucanians (Mapuche) inhabited central and southern Chile.",eng
"The Mapuche were also one of the last independent American indigenous groups, that were not fully absorbed into Spanish-speaking rule until after Chile's independence.",eng
"Although Chile declared independence in 1810 (amid the Napoleonic wars that left Spain without a functioning central government for a couple of years), decisive victory over the Spanish was not achieved until 1818.",eng
"The Dominican Republic (Spanish: República Dominicana) is a Caribbean country that occupies the eastern half of the island of Hispaniola, which it shares with Haiti",eng
"Besides white sand beaches and mountain landscapes, the country is home to the oldest European city in the Americas, now part of Santo Domingo.",eng
"The island was first inhabited by the Taínos and Caribes. The Caribes were an Arawakan-speaking people who had arrived around 10,000 BCE.",eng
"Within a few short years following the arrival of European explorers, the population of Tainos had significantly been reduced by the Spanish conquerors",eng
"Based on Fray Bartolomé de las Casas (Tratado de las Indias) between 1492 and 1498 the Spanish conquerors killed around 100,000 Taínos.",eng
"Jardín de la Unión. This space was built as the atrium for a 17th-century convent, of which the Templo de San Diego is the sole surviving building.",eng
"It now functions as the central plaza, and always has a lot of things going on, day and night.",eng
"There are a number of restaurants surrounding the garden, and in the afternoons and evening there free concerts are often given from the central gazebo.",eng
Callejon del Beso (Alley of the Kiss). Two balconies separated by only 69 centimeters is home of an old love legend.,eng
For a few pennies some children will tell you the story.,eng
"Bowen Island is a popular day trip or weekend excursion offering kayaking, hiking, shops, restaurants, and more.",eng
"This authentic community is located in Howe Sound just off Vancouver, and is easily accessed via scheduled water taxis departing Granville Island in downtown Vancouver.",eng
"For those who enjoy outdoor activities, a trek up the Sea to Sky corridor is essential.",eng
Whistler (1.5 hour drive from Vancouver) is expensive but well-known because of the 2010 Winter Olympics.,eng
"In the winter, enjoy some of the best skiing in North America, and in the summer try some authentic mountain biking.",eng
Permits must be reserved in advance. You must have a permit to stay overnight at Sirena.,eng
"Sirena is the only ranger station that offers dormitory lodging and hot meals in addition to camping. La Leona, San Pedrillo, and Los Patos offer only camping with no food service.",eng
"It is possible to secure park permits directly from the Ranger Station in Puerto Jiménez, but they do not accept credit cards",eng
The Park Service (MINAE) does not issue park permits more than one month in advance of anticipated arrival.,eng
"CafeNet El Sol offers a reservation service for a fee of US$30, or $10 for one-day passes; details on their Corcovado page.",eng
"The Cook Islands are an island country in free association with New Zealand, located in Polynesia, in the middle of the South Pacific Ocean.",eng
It is an archipelago with 15 islands spread out over 2.2 million km2 of ocean.,eng
"With the same time zone as Hawaii, the islands are sometimes thought of as ""Hawaii down under"".",eng
"Though smaller, it reminds some elderly visitors of Hawaii before statehood without all the large tourist hotels and other development.",eng
The Cook Islands do not have any cities but are composed of 15 different islands. The main ones are Rarotonga and Aitutaki.,eng
"In developed countries today, providing deluxe bed and breakfasts has been raised to a sort of art-form.",eng
"At the top end, B&Bs obviously compete mainly on two main things: bedding and breakfast.",eng
"Accordingly, at the finest such establishments one is apt to find the most luxurious bedding, maybe a handmade quilt or an antique bed.",eng
Breakfast may include seasonal delights of the region or the host's speciality dish.,eng
"The setting might be an historic old building with antique furnishings, manicured grounds and a swimming pool.",eng
Getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity.,eng
"Unlike larger vehicles, you are probably already familiar with driving your car and know its limitations.",eng
Setting up a tent on private property or in a town of any size can easily attract unwanted attention.,eng
"In short, using your car is a great way to take a road trip but seldom in itself a way to ""camp"".",eng
"Car camping is possible if you have a large minivan, SUV, Sedan or Station Wagon with seats that lay down.",eng
"Some hotels have a heritage from the golden age of steam railways and ocean liners; before the Second World War, in the 19th or early 20th centuries.",eng
"These hotels were where the rich and the famous of the day would stay, and often had fine dining and nightlife.",eng
"The old fashioned fittings, the lack of the latest amenities, and a certain graceful agedness are also part of their character.",eng
"While they are usually privately owned, they sometimes accommodate visiting heads of state and other dignitaries.",eng
"A traveller with piles of money might consider a round the world flight, broken up with stays in many of these hotels.",eng
A hospitality exchange network is the organization that connects travelers with locals in the cities they are going to visit.,eng
Joining such a network usually just requires filling out an online form; although some networks offer or require additional verification.,eng
"A listing of available hosts is then provided either in print and/or online, sometimes with references and reviews by other travelers.",eng
Couchsurfing was founded in January 2004 after computer programmer Casey Fenton found a cheap flight to Iceland but did not have a place to stay.,eng
He emailed students at the local university and received an overwhelming number of offers for free accommodation.,eng
Hostels cater primarily to young people – a typical guest is in their twenties – but you can often find older travellers there too.,eng
"Families with children are a rare sight, but some hostels do allow them in private rooms.",eng
"The city of Beijing in China will be the host city of the Olympic Winter Games in 2022, which will make it the first city to have hosted both the summer and winter Olympics.",eng
Beijing will host the opening and closing ceremonies and the indoor ice events.,eng
"Other skiing events will be at the Taizicheng ski area in Zhangjiakou, about 220 km (140 miles) from Beijing.",eng
"Most of the temples do have an Annual festival starting from November end to Mid of May, which varies according to each temple's annual calendar.",eng
Most of the temple festivals is celebrated as part of temple's anniversary or presiding deity's birthday or any other major event associated with the temple.,eng
"Kerala's temple festivals are very interesting to see, with regular procession of decorated elephants, temple orchestra and other festivities.",eng
"A World's Fair (commonly called World Exposition, or simply Expo) is large international festival of arts and sciences.",eng
Participating countries present artistic and educational displays in national pavilions to showcase world issues or their country's culture and history.,eng
"International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants.",eng
"Although in theory they can take place annually (so long as they are in different countries), in practice they are not.",eng
"These events normally last anywhere between three and six months, and are held on sites no smaller than 50 hectares.",eng
There are many different film formats that have been used over the years. Standard 35 mm film (36 by 24 mm negative) is much the commonest.,eng
"It can usually be replenished fairly easily if you run out, and gives resolution roughly comparable to a current DSLR.",eng
"Some medium-format film cameras use a 6 by 6 cm format, more precisely a 56 by 56 mm negative.",eng
This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).,eng
"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.",eng
"Wildlife photography is often taken for granted, but like photography in general, a picture is worth a thousand words.",eng
"Wildlife photography often requires a long telephoto lens, though things like a flock of birds or a tiny creature need other lenses.",eng
"Many exotic animals are hard to find, and parks sometimes have rules about taking photographs for commercial purposes.",eng
"Wild animals might either be shy or aggressive. The environment might be cold, hot, or otherwise hostile.",eng
"The world has over 5,000 different languages, including more than twenty with 50 million or more speakers.",eng
"Written words are often easier to understand than spoken words, also. This is especially true of addresses, which are often difficult to pronounce intelligibly.",eng
"Many entire nations are completely fluent in English, and in even more you can expect a limited knowledge - especially among younger people.",eng
"Imagine, if you will, a Mancunian, Bostonian, Jamaican and Sydneysider sitting around a table having dinner at a restaurant in Toronto.",eng
"They're regaling each other with stories from their hometowns, told in their distinct accents and local argot.",eng
"Buying food in supermarkets is usually the cheapest way to get fed. Without cooking opportunities, choices are however limited to ready-made food.",eng
Increasingly supermarkets are getting a more varied section of ready-made food. Some even provide a microwave oven or other means to heat food.,eng
"In some countries or types of stores there is at least one on-site restaurant, often a rather informal one with affordable prices.",eng
Make and carry copies of your policy and your insurer's contact details with you.,eng
They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.,eng
"Have another copy in your luggage and online (e-mail to yourself with attachment, or stored in the ""cloud"").",eng
"If traveling with a laptop or tablet, store a copy in its memory or disc (accessible without the internet).",eng
Also give policy/contact copies to traveling companions and relatives or friends back home willing to help.,eng
"Moose (also known as elk) aren't inherently aggressive, but will defend themselves if they perceive a threat.",eng
"When people don't see moose as potentially dangerous, they may approach too closely and put themselves at risk.",eng
"Drink alcoholic drinks with moderation. Alcohol affects everyone differently, and knowing your limit is very important.",eng
Possible long term health events from excessive drinking can include liver damage and even blindness and death. The potential danger is increased when consuming illegally produced alcohol.,eng
"Illegal spirits can contain various dangerous impurities including methanol, which can cause blindness or death even in small doses.",eng
"Eyeglasses can be cheaper in a foreign country, especially in low-income countries where labour costs are lower.",eng
"Consider getting an eye exam at home, especially if insurance covers it, and bringing the prescription along to be filed elsewhere.",eng
"High-end brand-name frames available in such areas may have two problems; some may be knock-offs, and the real imported ones may be more expensive than at home.",eng
"Coffee is one of the world's most traded commodities, and you can probably find many types in your home region.",eng
"Nevertheless, there are many distinctive ways of drinking coffee around the world that are worth experiencing.",eng
"Canyoning (or: canyoneering) is about going in a bottom of a canyon, which is either dry or full of water.",eng
"Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example).",eng
"Hiking is an outdoor activity which consists of walking in natural environments, often on hiking trails.",eng
Day hiking involves distances of less than a mile up to longer distances that can be covered in a single day.,eng
"For a day hike along an easy trail little preparations are needed, and any moderately fit person can enjoy them.",eng
"Families with small children may need more preparations, but a day outdoors is easily possible even with babies and pre-school children.",eng
"Internationally, there are nearly 200 running tour organizations. Most of them operate independently.",eng
"The Global Running Tours successor, Go Running Tours networks dozens of sightrunning providers on four continents.",eng
"With roots in Barcelona's Running Tours Barcelona and Copenhagen's Running Copenhagen, it was quickly joined by Running Tours Prague based in Prague and others.",eng
There are many things you have to take into consideration before and when you travel somewhere.,eng
"When you travel, expect things not to be like they are ""back home"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.",eng
"This is something you always need to keep in mind, to avoid disappointment or perhaps even distaste over local ways to do things.",eng
"Travel agencies have been around since the 19th century. A travel agent is usually a good option for a journey which extends beyond a traveller's previous experience of nature, culture, language or low-income countries.",eng
"Although most agencies are willing to take on most regular bookings, many agents specialise in particular types of travel, budget ranges or destinations.",eng
It can be better to use an agent who frequently books similar trips to yours.,eng
"Take a look at what trips the agent is promoting, whether on a website or in a shop window.",eng
"If you want to see the world on the cheap, for necessity, lifestyle or challenge, there are some ways to do that.",eng
"Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.",eng
"For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.",eng
"The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain.",eng
"An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle.",eng
In some cross-border trains inspections are done on the running train and you should have valid ID with you when boarding one of those trains.,eng
"On night sleeper trains, passports may be collected by the conductor so that you do not have your sleep interrupted.",eng
"Registration is an additional requirement for the visa process. In some countries, you must register your presence and address where you are staying with the local authorities.",eng
This might require filling out a form with the local police or a visit to the immigration offices.,eng
"In many countries with such a law, local hotels will handle the registration (make sure to ask).",eng
"In other cases, only those staying outside of tourist accommodations need to register.  However, this makes the law much more obscure, so find out beforehand.",eng
Architecture is concerned with the design and construction of buildings. The architecture of a place is often a tourist attraction in its own right.,eng
Many buildings are quite beautiful to look at and the view from a tall building or from a cleverly-positioned window can be a beauty to behold.,eng
"Architecture overlaps considerably with other fields including urban planning, civil engineering, decorative arts, interior design and landscape design.",eng
"Given how remote many of the pueblos are, you won't be able to find a significant amount of nightlife without traveling to Albuquerque or Santa Fe.",eng
"However, nearly all of the casinos listed above serve drinks, and several of them bring in name-brand entertainment (primarily the large ones immediately surrounding Albuquerque and Santa Fe).",eng
Beware: small-town bars here are not always good places for the out-of-state visitor to hang out.,eng
"For one thing, northern New Mexico has significant problems with drunk driving, and the concentration of intoxicated drivers is high close to small-town bars.",eng
Unwanted murals or scribble is known as graffiti.,eng
"While it's far from a modern phenomenon, most people probably associate it with youth vandalizing public and private property using spray paint.",eng
"However, nowadays there are established graffiti artists, graffiti events and ""legal"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags.",eng
Boomerang throwing is a popular skill that many tourists want to acquire.,eng
"If you want to learn throwing a boomerang that comes back to your hand, make sure you have a suitable boomerang for returning.",eng
Most boomerangs available in Australia are in fact non-returning. It is best for beginners to not try throwing in windy,eng
A Hangi Meal is cooked in a hot pit in the ground.,eng
"The pit is either heated with hot stones from a fire, or in some places geothermal heat makes areas of ground naturally hot.",eng
The hangi is often used to cook a traditional roast style dinner.,eng
"Several places in Rotorua offer geothermal hangi, while other hangi can be sampled in Christchurch, Wellington and elsewhere.",eng
MetroRail has two classes on commuter trains in and around Cape Town: MetroPlus (also called First Class) and Metro (called Third Class).,eng
"MetroPlus is more comfortable and less crowded but slightly more expensive, though still cheaper than normal metro tickets in Europe.",eng
Every train has both MetroPlus and Metro coaches; the MetroPlus coaches are always on the end of the train nearest Cape Town.,eng
"Carrying for others - Never let your bags out of your sight, especially when you are crossing international borders.",eng
"You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.",eng
"This includes waiting in line, as drug-sniffing dogs could be used at any time without notice.",eng
Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.,eng
Unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats.,eng
"At home, due to this constant exposure to the local germs, odds are very high that you're already immune to them.",eng
"But in other parts of the world, where the bacteriological fauna are new to you, you're far more likely to run into problems.",eng
"Also, in warmer climates bacteria both grow more quickly and survive longer outside the body.",eng
"Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.",eng
"As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.",eng
If traveling in a developing country for the first time – or in a new part of the world – don't underestimate the potential culture shock.,eng
"Many a stable, capable traveler has been overcome by the newness of developing world travel, where many little cultural adjustments can add up quickly.",eng
"Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.",eng
Do not sleep on a mattress or pad on the ground in areas where you do not know the local fauna.,eng
"If you are going to camp out, bring a camp cot or hammock to keep you away from snakes, scorpions and such.",eng
Fill your home with a rich coffee in the morning and some relaxing chamomile tea at night.,eng
"When you're on a staycation, you have the time to treat yourself and take a few extra minutes to brew up something special.",eng
"If you're feeling more adventurous, take the opportunity to juice or blend up some smoothies:",eng
maybe you'll discover a simple beverage that you can make for breakfast when you're back to your daily routine.,eng
"If you live in a city with a varied drinking culture, go to bars or pubs in neighborhoods you don't frequent.",eng
"For those unfamiliar with medical jargon, the words infectious and contagious have distinct meanings.",eng
"An infectious disease is one that is caused by a pathogen, such as a virus, bacterium, fungus or other parasites.",eng
A contagious disease is a disease which is easily transmitted by being in the vicinity of an infected person.,eng
"Many governments require visitors entering, or residents leaving, their countries to be vaccinated for a range of diseases.",eng
These requirements may often depend on what countries a traveller has visited or intends to visit.,eng
"One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families.",eng
"Residents from other areas often cite family-friendliness as a primary reason for moving there, and visitors often find the city easy to enjoy with children around.",eng
"In the past 20 years, the amount of child-friendly options in Uptown Charlotte has grown exponentially.",eng
"Taxis are not generally used by families in Charlotte, though they can be of some use in certain circumstances.",eng
"There is a surcharge for having more than 2 passengers, so this option might be more expensive than necessary.",eng
"Antarctica is the coldest place on Earth, and surrounds the South Pole.",eng
"Tourist visits are costly, demand physical fitness, can only take place in summer Nov-Feb, and are largely limited to the Peninsula, Islands and Ross Sea.",eng
A couple of thousand staff live here in summer in some four dozen bases mostly in those areas; a small number stay over winter.,eng
Inland Antarctica is a desolate plateau covered by 2-3 km of ice.,eng
"Occasional specialist air tours go inland, for mountaineering or to reach the Pole, which has a large base.",eng
The South Pole Traverse (or Highway) is a 1600 km trail from McMurdo Station on the Ross Sea to the Pole.,eng
"It's compacted snow with crevasses filled in and marked by flags. It can only be traveled by specialized tractors, hauling sleds with fuel and supplies.",eng
These aren't very nimble so the trail has to take a long swerve around the Transantarctic Mountains to come onto the plateau.,eng
"The most common cause for accidents in winter is slippery roads, pavements (sidewalks) and especially steps.",eng
"At a minimum, you need footwear with suitable soles. Summer shoes are usually very slippery on ice and snow, even some winter boots are deficient.",eng
"The pattern should be deep enough, 5 mm (1/5 inch) or more, and the material soft enough in cold temperatures.",eng
"Some boots have studs and there is studded add-on equipment for slippery conditions, suitable for most shoes and boots, for the heels or heels and sole.",eng
"Heels should be low and wide. Sand, gravel or salt (calcium chloride) is often scattered on roads or paths to improve traction.",eng
"Avalanches are not an abnormality; steep slopes can hold only so much slow, and the excess volumes will come down as avalanches.",eng
"The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.",eng
"Sometimes the original trigging event is the sun warming the snow, sometimes some more snowfall, sometimes other natural events, often a human.",eng
"A tornado is a spinning column of very low-pressure air, which sucks the surrounding air inward and upward.",eng
"They generate high winds (often 100-200 miles/hour) and can lift heavy objects into the air, carrying them as the tornado moves.",eng
"They begin as funnels descending from storm clouds, and become ""tornadoes"" when they touch the ground.",eng
Personal VPN (virtual private network) providers are an excellent way of circumventing both political censorship and commercial IP-geofiltering.,eng
"They are superior to web proxies for several reasons: They re-route all Internet traffic, not only http.",eng
They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on.,eng
"The media companies routinely lie about the purpose of this, claiming that it is to ""prevent piracy"".",eng
"In fact, region codes have absolutely no effect on illegal copying; a bit-for-bit copy of a disk will play just fine on any device where the original will.",eng
The actual purpose is to give those companies more control over their markets; it's all about money spinning.,eng
